"source","binder_pdf_page_number","year","month","day","arrival_time","sunrise_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent_comments","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type","predator_disturbance_time","observation_time","num_males_observed","num_females_observed","comments_observations_or_marks","other_fights_and_comments"
"binder","48","1988",4,15,"5:15","6:26","Johnson/Cole","north","nightlighted","<5","<5","no","no",NA,NA,"clear, moved to northwest 200 yards",NA,NA,"6:26",19,28,NA,"R/B is off balanced and very ill, feathers are ruffled up, can't strut. At 6:55, birds started moving back to the main lek."
"binder","49","1988",4,16,"5:17","6:37","White/Hemall","north",NA,"5 to 10","0","no","no",NA,NA,NA,NA,NA,"5:48",19,3,NA,"B/W won fight with UM male. No W/W!!! 6:16 marked hens present: W/R, O/G, 1R, W/O, B/G, marked males present: B/B, R.R, O/W, O/O, Y/G, W/G, WP, B/W. Male sitting on lek - not strutting, maybe R/B? R/B chased off unmarked male at 6:33. When 1st arrived hens clustered around R/R + O/W, then at 6:50, clustered. 6:55 - 7:18 many hens leaving to NE (say 15-50)."
"binder","49","1988",4,16,"5:17","6:37","White/Hemall","north",NA,"5 to 10","0","no","no",NA,NA,NA,NA,NA,"6:19",22,29,NA,"B/W won fight with UM male. No W/W!!! 6:16 marked hens present: W/R, O/G, 1R, W/O, B/G, marked males present: B/B, R.R, O/W, O/O, Y/G, W/G, WP, B/W. Male sitting on lek - not strutting, maybe R/B? R/B chased off unmarked male at 6:33. When 1st arrived hens clustered around R/R + O/W, then at 6:50, clustered. 6:55 - 7:18 many hens leaving to NE (say 15-50)."
"binder","49","1988",4,16,"5:17","6:37","White/Hemall","north",NA,"5 to 10","0","no","no",NA,NA,NA,NA,NA,"6:39",20,20,NA,"B/W won fight with UM male. No W/W!!! 6:16 marked hens present: W/R, O/G, 1R, W/O, B/G, marked males present: B/B, R.R, O/W, O/O, Y/G, W/G, WP, B/W. Male sitting on lek - not strutting, maybe R/B? R/B chased off unmarked male at 6:33. When 1st arrived hens clustered around R/R + O/W, then at 6:50, clustered. 6:55 - 7:18 many hens leaving to NE (say 15-50)."
"binder","49","1988",4,16,"5:17","6:37","White/Hemall","north",NA,"5 to 10","0","no","no",NA,NA,NA,NA,NA,"7:25",16,6,NA,"B/W won fight with UM male. No W/W!!! 6:16 marked hens present: W/R, O/G, 1R, W/O, B/G, marked males present: B/B, R.R, O/W, O/O, Y/G, W/G, WP, B/W. Male sitting on lek - not strutting, maybe R/B? R/B chased off unmarked male at 6:33. When 1st arrived hens clustered around R/R + O/W, then at 6:50, clustered. 6:55 - 7:18 many hens leaving to NE (say 15-50)."
"binder","50","1988",4,17,"5:32","6:20","Johnsons","north",NA,"15 to 20","<5","no","no",NA,NA,"clear",NA,NA,"6:35",20,10,NA,"Bred WG hen. R/B - not on the lek!!"
"binder","50","1988",4,17,"5:32","6:20","Johnsons","north",NA,"15 to 20","<5","no","no",NA,NA,"clear",NA,NA,"7:15",20,0,"strutting has almost quit, everyone starting to leave","Bred WG hen. R/B - not on the lek!!"
"binder","52","1988",4,26,"5:50","6:23","Boyce","north",NA,"0","30","no","no","17","Very cold, 17 degrees record low for data","snow covered ~1 inch",NA,NA,"5:54",28,2,NA,"B/B chased off another male. O/W has a limp. R/B confronted by other male flew off to edge of lek. R/B not strutting. W/B chased off juvenile."
"binder","52","1988",4,26,"5:50","6:23","Boyce","north",NA,"0","30","no","no","17","Very cold, 17 degrees record low for data","snow covered ~1 inch",NA,NA,"6:25",29,0,NA,"B/B chased off another male. O/W has a limp. R/B confronted by other male flew off to edge of lek. R/B not strutting. W/B chased off juvenile."
"binder","52","1988",4,26,"5:50","6:23","Boyce","north",NA,"0","30","no","no","17","Very cold, 17 degrees record low for data","snow covered ~1 inch",NA,NA,"7:00",25,0,"Very little strutting","B/B chased off another male. O/W has a limp. R/B confronted by other male flew off to edge of lek. R/B not strutting. W/B chased off juvenile."
"binder","skipped","1988",5,4,"5:32","6:06","White","north",NA,NA,"0","no","no",NA,"Full moon overnight",NA,NA,NA,"5:37",20,0,"Very quiet, little strutting","Males present - W/P, W/B, B/. Most (?) dawn. Most birds feeding - several flew (?) to N at 5:45. Left at 6:00 - no birds on lek ~ 6 feeding N of lek + wandering N."
"binder","skipped","1988",5,4,"5:32","6:06","White","north",NA,NA,"0","no","no",NA,"Full moon overnight",NA,NA,NA,"5:52",9,0,"Most feeding","Males present - W/P, W/B, B/. Most (?) dawn. Most birds feeding - several flew (?) to N at 5:45. Left at 6:00 - no birds on lek ~ 6 feeding N of lek + wandering N."
"binder","19","1988",4,14,"5:45","6:33","Boyce/Jim Rose","sybille_springs",NA,"0","0","no","no",NA,"Was very windy before 5:30",NA,"prairie falcon, coyote","7:50, 7:07","6:05",20,32,"Much chasing about at hen cluster","7:50 falcon flew over lek. Master cock didn't stay strutting but everyone else did. Falcon nearly killed him - he lived but immediately began strutting again after the prairie falcon passed by!"
"binder","19","1988",4,14,"5:45","6:33","Boyce/Jim Rose","sybille_springs",NA,"0","0","no","no",NA,"Was very windy before 5:30",NA,"prairie falcon, coyote","7:50, 7:07","6:08",22,40,NA,"7:50 falcon flew over lek. Master cock didn't stay strutting but everyone else did. Falcon nearly killed him - he lived but immediately began strutting again after the prairie falcon passed by!"
"binder","19","1988",4,14,"5:45","6:33","Boyce/Jim Rose","sybille_springs",NA,"0","0","no","no",NA,"Was very windy before 5:30",NA,"prairie falcon, coyote","7:50, 7:07","6:21",24,39,NA,"7:50 falcon flew over lek. Master cock didn't stay strutting but everyone else did. Falcon nearly killed him - he lived but immediately began strutting again after the prairie falcon passed by!"
"binder","19","1988",4,14,"5:45","6:33","Boyce/Jim Rose","sybille_springs",NA,"0","0","no","no",NA,"Was very windy before 5:30",NA,"prairie falcon, coyote","7:50, 7:07","6:50",23,14,"Major exodus - unknown cause","7:50 falcon flew over lek. Master cock didn't stay strutting but everyone else did. Falcon nearly killed him - he lived but immediately began strutting again after the prairie falcon passed by!"
"binder","19","1988",4,14,"5:45","6:33","Boyce/Jim Rose","sybille_springs",NA,"0","0","no","no",NA,"Was very windy before 5:30",NA,"prairie falcon, coyote","7:50, 7:07","7:10",25,23,NA,"7:50 falcon flew over lek. Master cock didn't stay strutting but everyone else did. Falcon nearly killed him - he lived but immediately began strutting again after the prairie falcon passed by!"
"binder","19","1988",4,14,"5:45","6:33","Boyce/Jim Rose","sybille_springs",NA,"0","0","no","no",NA,"Was very windy before 5:30",NA,"prairie falcon, coyote","7:50, 7:07","7:28",26,10,NA,"7:50 falcon flew over lek. Master cock didn't stay strutting but everyone else did. Falcon nearly killed him - he lived but immediately began strutting again after the prairie falcon passed by!"
"binder","20","1988",4,15,"6:13","6:35","Boyce/Eddleman","sybille_springs",NA,"0","5","no","no",NA,NA,"dry",NA,NA,"6:45",23,31,NA,"West mating center crowded when first arrived but always dispercing forwards W/W hens (?) stream. W/W had another fight at 6:55 w/ unidentified male - standoff. Again at 7:00. Female with orange on left, clustered near W/W, appears to be O/W?"
"binder","20","1988",4,15,"6:13","6:35","Boyce/Eddleman","sybille_springs",NA,"0","5","no","no",NA,NA,"dry",NA,NA,"6:23",24,NA,NA,"West mating center crowded when first arrived but always dispercing forwards W/W hens (?) stream. W/W had another fight at 6:55 w/ unidentified male - standoff. Again at 7:00. Female with orange on left, clustered near W/W, appears to be O/W?"
"binder","20","1988",4,15,"6:13","6:35","Boyce/Eddleman","sybille_springs",NA,"0","5","no","no",NA,NA,"dry",NA,NA,"6:28",25,38,NA,"West mating center crowded when first arrived but always dispercing forwards W/W hens (?) stream. W/W had another fight at 6:55 w/ unidentified male - standoff. Again at 7:00. Female with orange on left, clustered near W/W, appears to be O/W?"
"binder","20","1988",4,15,"6:13","6:35","Boyce/Eddleman","sybille_springs",NA,"0","5","no","no",NA,NA,"dry",NA,NA,"6:55",26,26,"W/W now has 22 females surrounding him ","West mating center crowded when first arrived but always dispercing forwards W/W hens (?) stream. W/W had another fight at 6:55 w/ unidentified male - standoff. Again at 7:00. Female with orange on left, clustered near W/W, appears to be O/W?"
"binder","20","1988",4,15,"6:13","6:35","Boyce/Eddleman","sybille_springs",NA,"0","5","no","no",NA,NA,"dry",NA,NA,"7:23",27,27,NA,"West mating center crowded when first arrived but always dispercing forwards W/W hens (?) stream. W/W had another fight at 6:55 w/ unidentified male - standoff. Again at 7:00. Female with orange on left, clustered near W/W, appears to be O/W?"
"binder","20","1988",4,15,"6:13","6:35","Boyce/Eddleman","sybille_springs",NA,"0","5","no","no",NA,NA,"dry",NA,NA,NA,6,0,NA,"West mating center crowded when first arrived but always dispercing forwards W/W hens (?) stream. W/W had another fight at 6:55 w/ unidentified male - standoff. Again at 7:00. Female with orange on left, clustered near W/W, appears to be O/W?"
"binder","21","1988",4,16,"6:05","6:25","Johnsons","sybille_springs",NA,"0","0","no","no",NA,NA,"clear",NA,NA,"6:06",22,17,NA,"2 mating centeres at beginning, most males and females were at one on hill. By 6:45, hens had moved to center by creek. Several males were walking back and forth between centers."
"binder","21","1988",4,16,"6:05","6:25","Johnsons","sybille_springs",NA,"0","0","no","no",NA,NA,"clear",NA,NA,"7:05",26,0,"hens all left","2 mating centeres at beginning, most males and females were at one on hill. By 6:45, hens had moved to center by creek. Several males were walking back and forth between centers."
"binder","23","1988",4,20,"6:00","6:24","White/Duen","sybille_springs",NA,"0","40","no","no",NA,NA,NA,NA,NA,"6:02",24,14,"1 female with white on right","Y/R last chase to UM male. Y/P male chaesd off by UM male. 7:12 - immature golden eagle flew over - (?) all (?) but W/O who is still (?). Marked males: WY, YW, YR, YO, OW, WO, OG, YB, WR, YG, YP. Markes hens: WW, YP."
"binder","23","1988",4,20,"6:00","6:24","White/Duen","sybille_springs",NA,"0","40","no","no",NA,NA,NA,NA,NA,"6:26",27,10,NA,"Y/R last chase to UM male. Y/P male chaesd off by UM male. 7:12 - immature golden eagle flew over - (?) all (?) but W/O who is still (?). Marked males: WY, YW, YR, YO, OW, WO, OG, YB, WR, YG, YP. Markes hens: WW, YP."
"binder","24","1988",4,24,"5:10","6:25","Burton","sybille_springs",NA,"0 to 5","35","yes","no",NA,"light snow cover on ground","w/ consider while open space between patches",NA,NA,"5:10",19,NA,"still too dark to see females","WO lost fight to unmarked bird. WO - bloodied. Lek breaking up male follow last 2 females - lots of juvenile males (?), lots of fights and chases. 7:10 - lek spread out very far females everywhere. Females - YR, RR, YP."
"binder","24","1988",4,24,"5:10","6:25","Burton","sybille_springs",NA,"0 to 5","35","yes","no",NA,"light snow cover on ground","w/ consider while open space between patches",NA,NA,"5:20",20,0,"still no females","WO lost fight to unmarked bird. WO - bloodied. Lek breaking up male follow last 2 females - lots of juvenile males (?), lots of fights and chases. 7:10 - lek spread out very far females everywhere. Females - YR, RR, YP."
"binder","24","1988",4,24,"5:10","6:25","Burton","sybille_springs",NA,"0 to 5","35","yes","no",NA,"light snow cover on ground","w/ consider while open space between patches",NA,NA,"5:30",23,3,"females present","WO lost fight to unmarked bird. WO - bloodied. Lek breaking up male follow last 2 females - lots of juvenile males (?), lots of fights and chases. 7:10 - lek spread out very far females everywhere. Females - YR, RR, YP."
"binder","24","1988",4,24,"5:10","6:25","Burton","sybille_springs",NA,"0 to 5","35","yes","no",NA,"light snow cover on ground","w/ consider while open space between patches",NA,NA,"5:40",27,5,"no copulation","WO lost fight to unmarked bird. WO - bloodied. Lek breaking up male follow last 2 females - lots of juvenile males (?), lots of fights and chases. 7:10 - lek spread out very far females everywhere. Females - YR, RR, YP."
"binder","24","1988",4,24,"5:10","6:25","Burton","sybille_springs",NA,"0 to 5","35","yes","no",NA,"light snow cover on ground","w/ consider while open space between patches",NA,NA,"5:50",20,9,NA,"WO lost fight to unmarked bird. WO - bloodied. Lek breaking up male follow last 2 females - lots of juvenile males (?), lots of fights and chases. 7:10 - lek spread out very far females everywhere. Females - YR, RR, YP."
"binder","24","1988",4,24,"5:10","6:25","Burton","sybille_springs",NA,"0 to 5","35","yes","no",NA,"light snow cover on ground","w/ consider while open space between patches",NA,NA,"6:05",29,4,"Females leaving","WO lost fight to unmarked bird. WO - bloodied. Lek breaking up male follow last 2 females - lots of juvenile males (?), lots of fights and chases. 7:10 - lek spread out very far females everywhere. Females - YR, RR, YP."
"binder","24","1988",4,24,"5:10","6:25","Burton","sybille_springs",NA,"0 to 5","35","yes","no",NA,"light snow cover on ground","w/ consider while open space between patches",NA,NA,"6:25",32,7,NA,"WO lost fight to unmarked bird. WO - bloodied. Lek breaking up male follow last 2 females - lots of juvenile males (?), lots of fights and chases. 7:10 - lek spread out very far females everywhere. Females - YR, RR, YP."
"binder","24","1988",4,24,"5:10","6:25","Burton","sybille_springs",NA,"0 to 5","35","yes","no",NA,"light snow cover on ground","w/ consider while open space between patches",NA,NA,"6:35",30,10,"females have wandered toward drainage","WO lost fight to unmarked bird. WO - bloodied. Lek breaking up male follow last 2 females - lots of juvenile males (?), lots of fights and chases. 7:10 - lek spread out very far females everywhere. Females - YR, RR, YP."
"binder","24","1988",4,24,"5:10","6:25","Burton","sybille_springs",NA,"0 to 5","35","yes","no",NA,"light snow cover on ground","w/ consider while open space between patches",NA,NA,"6:45",30,7,NA,"WO lost fight to unmarked bird. WO - bloodied. Lek breaking up male follow last 2 females - lots of juvenile males (?), lots of fights and chases. 7:10 - lek spread out very far females everywhere. Females - YR, RR, YP."
"binder","24","1988",4,24,"5:10","6:25","Burton","sybille_springs",NA,"0 to 5","35","yes","no",NA,"light snow cover on ground","w/ consider while open space between patches",NA,NA,"7:10",25,5,"Very spread out both males and females","WO lost fight to unmarked bird. WO - bloodied. Lek breaking up male follow last 2 females - lots of juvenile males (?), lots of fights and chases. 7:10 - lek spread out very far females everywhere. Females - YR, RR, YP."
"binder","26","1988",4,27,"5:20","6:15","Boyce/Kearns","sybille_springs",NA,"0","90","no","no",NA,"Disturbance by G+F photo crew. Wind picking up at 6:23. ","dry",NA,NA,"5:30",27,2,NA,"6:5 copulation interrupted. 7:00 Y/P chased another male out of central cluster. Y/W missing nearly 1/2 of tail feathers. Marked females: /B, G/G, Marked males: W/Y, Y/R, W/R, W/W, Y/P, Y/W."
"binder","26","1988",4,27,"5:20","6:15","Boyce/Kearns","sybille_springs",NA,"0","90","no","no",NA,"Disturbance by G+F photo crew. Wind picking up at 6:23. ","dry",NA,NA,"6:00",NA,3,NA,"6:5 copulation interrupted. 7:00 Y/P chased another male out of central cluster. Y/W missing nearly 1/2 of tail feathers. Marked females: /B, G/G, Marked males: W/Y, Y/R, W/R, W/W, Y/P, Y/W."
"binder","26","1988",4,27,"5:20","6:15","Boyce/Kearns","sybille_springs",NA,"0","90","no","no",NA,"Disturbance by G+F photo crew. Wind picking up at 6:23. ","dry",NA,NA,"6:24",30,0,NA,"6:5 copulation interrupted. 7:00 Y/P chased another male out of central cluster. Y/W missing nearly 1/2 of tail feathers. Marked females: /B, G/G, Marked males: W/Y, Y/R, W/R, W/W, Y/P, Y/W."
"binder","26","1988",4,27,"5:20","6:15","Boyce/Kearns","sybille_springs",NA,"0","90","no","no",NA,"Disturbance by G+F photo crew. Wind picking up at 6:23. ","dry",NA,NA,"6:55",26,1,NA,"6:5 copulation interrupted. 7:00 Y/P chased another male out of central cluster. Y/W missing nearly 1/2 of tail feathers. Marked females: /B, G/G, Marked males: W/Y, Y/R, W/R, W/W, Y/P, Y/W."
"binder","26","1988",4,27,"5:20","6:15","Boyce/Kearns","sybille_springs",NA,"0","90","no","no",NA,"Disturbance by G+F photo crew. Wind picking up at 6:23. ","dry",NA,NA,"7:18",32,0,NA,"6:5 copulation interrupted. 7:00 Y/P chased another male out of central cluster. Y/W missing nearly 1/2 of tail feathers. Marked females: /B, G/G, Marked males: W/Y, Y/R, W/R, W/W, Y/P, Y/W."
"binder","27","1988",4,29,"4:55","6:10","Burton","sybille_springs",NA,"0 to 5","10","no","no",NA,"Good shape","no frost",NA,NA,"5:15",25,NA,NA,"Master cock not marked. Two interrupted copulation of the MC by his nearby (?)."
"binder","27","1988",4,29,"4:55","6:10","Burton","sybille_springs",NA,"0 to 5","10","no","no",NA,"Good shape","no frost",NA,NA,"5:25",32,3,NA,"Master cock not marked. Two interrupted copulation of the MC by his nearby (?)."
"binder","27","1988",4,29,"4:55","6:10","Burton","sybille_springs",NA,"0 to 5","10","no","no",NA,"Good shape","no frost",NA,NA,"6:00",36,4,NA,"Master cock not marked. Two interrupted copulation of the MC by his nearby (?)."
"binder","27","1988",4,29,"4:55","6:10","Burton","sybille_springs",NA,"0 to 5","10","no","no",NA,"Good shape","no frost",NA,NA,"6:13",28,4,NA,"Master cock not marked. Two interrupted copulation of the MC by his nearby (?)."
"binder","27","1988",4,29,"4:55","6:10","Burton","sybille_springs",NA,"0 to 5","10","no","no",NA,"Good shape","no frost",NA,NA,"6:20",31,1,NA,"Master cock not marked. Two interrupted copulation of the MC by his nearby (?)."
