"source","binder_pdf_page_number","year","month","day","arrival_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent_comments","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type","predator_disturbance_time","type","left_tag_color","left_tag_number","left_tag_code","right_tag_color","right_tag_number","right_tag_code","age","observation_time","sunrise_time","time_start","time_end","num_of_struts","struts_5_min","distance_to_hens_category","distance_to_hens_notes","fights","num_of_copulations","breed","malaria","lice","other_fights_and_comments"
"binder, floppy","17","1988",4,15,"5:15","White/Burgess","mule_creek","night light","0","0","no","no",NA,NA,NA,NA,NA,"strut","blue","228","B228","blue","227","B227","adult",NA,"6:32","6:14","6:19",22,22,"1",NA,"on S flank of (?)",NA,"no","yes","no","only 1 mating center - just S of stairs. B/B won fight w/ UM male. G/G lost fight w/ unmarked but maintained his strutting. Master chased off juv male which was then chaed by another umarked male. 2 females solicited master cock and got no response. 2 males chased (?) females off the lek."
"binder","17","1988",4,15,"5:15","White/Burgess","mule_creek","night light","0","0","no","no",NA,NA,NA,NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:32",NA,NA,NA,NA,NA,NA,NA,4,"yes",NA,NA,"only 1 mating center - just S of stairs. B/B won fight w/ UM male. G/G lost fight w/ unmarked but maintained his strutting. Master chased off juv male which was then chaed by another umarked male. 2 females solicited master cock and got no response. 2 males chased (?) females off the lek."
"binder, floppy","17","1988",4,15,"5:15","White/Burgess","mule_creek","night light","0","0","no","no",NA,NA,NA,NA,NA,"strut","green","333","G333","green","361","G361","adult",NA,"6:32","6:14","6:19",26,26,"1",NA,"on N flank of (?)",NA,"no","yes","no","only 1 mating center - just S of stairs. B/B won fight w/ UM male. G/G lost fight w/ unmarked but maintained his strutting. Master chased off juv male which was then chaed by another umarked male. 2 females solicited master cock and got no response. 2 males chased (?) females off the lek."
"binder, floppy","17","1988",4,15,"5:15","White/Burgess","mule_creek","night light","0","0","no","no",NA,NA,NA,NA,NA,"strut","blue","228","B228","blue","227","B227","adult",NA,"6:32","6:33","6:38",28,28,"2",NA,NA,NA,"no","yes","no","only 1 mating center - just S of stairs. B/B won fight w/ UM male. G/G lost fight w/ unmarked but maintained his strutting. Master chased off juv male which was then chaed by another umarked male. 2 females solicited master cock and got no response. 2 males chased (?) females off the lek."
"binder, floppy","17","1988",4,15,"5:15","White/Burgess","mule_creek","night light","0","0","no","no",NA,NA,NA,NA,NA,"strut","green","333","G333","green","361","G361","adult",NA,"6:32","6:33","6:38",33,33,"2",NA,NA,NA,"no","yes","no","only 1 mating center - just S of stairs. B/B won fight w/ UM male. G/G lost fight w/ unmarked but maintained his strutting. Master chased off juv male which was then chaed by another umarked male. 2 females solicited master cock and got no response. 2 males chased (?) females off the lek."
"binder","18","1988",4,21,"5:30","Boyce/Marjean Heisler","mule_creek",NA,"15 to 20","30","no","no",NA,"Wind died down to 0 by sunrise. Raining as we approached lek. ","nightlighted last night ",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:27",NA,NA,NA,NA,NA,NA,NA,1,"yes",NA,NA,"Some males SE edge of lek."
"binder","18","1988",4,21,"5:30","Boyce/Marjean Heisler","mule_creek",NA,"15 to 20","30","no","no",NA,"Wind died down to 0 by sunrise. Raining as we approached lek. ","nightlighted last night ",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:27",NA,NA,NA,NA,NA,NA,NA,1,"yes",NA,NA,"Some males SE edge of lek."
"binder","18","1988",4,21,"5:30","Boyce/Marjean Heisler","mule_creek",NA,"15 to 20","30","no","no",NA,"Wind died down to 0 by sunrise. Raining as we approached lek. ","nightlighted last night ",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:27",NA,NA,NA,NA,NA,NA,NA,1,"yes",NA,NA,"Some males SE edge of lek."
"binder, floppy","19","1988",4,25,"6:28","White","mule_creek",NA,"10 to 15","50","no","no",NA,NA,NA,NA,NA,"strut","yellow","1106","Y1106","yellow","1135","Y1135","adult",NA,"6:08","6:34","6:39",43,43,"2",NA,NA,NA,"no","yes","no","Y/Y - standoff w/ UM male (3x). G/G - 2 fights w/ UM male - standoff. Both females ran off opposite side of lek and sat down ~ 30m from males."
"binder, floppy","19","1988",4,25,"6:28","White","mule_creek",NA,"10 to 15","50","no","no",NA,NA,NA,NA,NA,"strut","green","333","G333","green","361","G361","adult",NA,"6:08","6:41","6:46",4,4,"3",NA,NA,NA,"no","yes","no","Y/Y - standoff w/ UM male (3x). G/G - 2 fights w/ UM male - standoff. Both females ran off opposite side of lek and sat down ~ 30m from males."
"binder, floppy","19","1988",4,25,"6:28","White","mule_creek",NA,"10 to 15","50","no","no",NA,NA,NA,NA,NA,"strut","blue","908","B908","yellow","1139","Y1139","juv",NA,"6:08","6:51","6:56",0,0,"3",NA,"Just sat on E edge of lek",NA,"no",NA,NA,"Y/Y - standoff w/ UM male (3x). G/G - 2 fights w/ UM male - standoff. Both females ran off opposite side of lek and sat down ~ 30m from males."
"binder, floppy","20","1988",4,28,"6:00","Boyce","mule_creek",NA,"0","2","no","no",NA,"Large accipiter flying over lek when I arrived","birds ducked and stayed down.","accipiter, prairie falcon, northern harrier, airplane","6:00, 6:18, 6:26, 6:48","strut","yellow","1106","Y1106","yellow","1135","Y1135","adult",NA,"6:15","6:43","6:48",10,10,"3",NA,"Standoff w/ UM male",NA,"no","yes","no","Prairie falcon flew by at 6:18 - all hunkered down again. At 6:26 N. harrier flew right over lek. Very little strutting. Y/Y standoff w/ unmarked male. Marked males: B/W?, B/Y, Y/Y. Airplane at 6:48 - no reaction noticed by birds"
"binder, floppy","28","1987",4,9,NA,"Lacey","broken_wing",NA,"10 to 20","80%; started to clear up 6:50","no","no",NA,"Had been snowing most of night","new snow",NA,NA,"strut","green","320","G320","purple","519","P519","adult",NA,"6:38","6:45","6:50",27,27,"4",NA,NA,NA,"no","no","no","As time went on, males began moving closer together."
"binder, floppy","28","1987",4,9,NA,"Lacey","broken_wing",NA,"10 to 20","80%; started to clear up 6:50","no","no",NA,"Had been snowing most of night","new snow",NA,NA,"strut","white","418","W418","white","423","W423","adult",NA,"6:38","7:01","7:06",17,17,"4",NA,"on edge, but caught this morning",NA,"no",NA,NA,"As time went on, males began moving closer together."
"binder, floppy","28","1987",4,9,NA,"Lacey","broken_wing",NA,"10 to 20","80%; started to clear up 6:50","no","no",NA,"Had been snowing most of night","new snow",NA,NA,"strut","green","320","G320","purple","519","P519","adult",NA,"6:38","7:08","7:13",18,18,"4",NA,NA,NA,"no","no","no","As time went on, males began moving closer together."
"binder, floppy","28","1987",4,9,NA,"Lacey","broken_wing",NA,"10 to 20","80%; started to clear up 6:50","no","no",NA,"Had been snowing most of night","new snow",NA,NA,"strut","blue","217","B217","green","312","G312","adult",NA,"6:38","7:21","7:26",16,16,"4",NA,NA,NA,"no","no","no","As time went on, males began moving closer together."
"binder, floppy","28","1987",4,9,NA,"Lacey","broken_wing",NA,"10 to 20","80%; started to clear up 6:50","no","no",NA,"Had been snowing most of night","new snow",NA,NA,"strut","white","418","W418","white","423","W423","adult",NA,"6:38","7:33","7:38",18,18,"4",NA,"won a fight; moving into center of lek; ran off another male",NA,"no",NA,NA,"As time went on, males began moving closer together."
"binder, floppy","28","1987",4,9,NA,"Lacey","broken_wing",NA,"10 to 20","80%; started to clear up 6:50","no","no",NA,"Had been snowing most of night","new snow",NA,NA,"strut","purple","521","P521","red","121","R121","juv",NA,"6:38","7:43","7:48",7,7,"4",NA,NA,NA,"no",NA,NA,"As time went on, males began moving closer together."
"binder, floppy","29 & 30","1987",4,10,"6:10","Lacey","broken_wing",NA,"0 to 5","<5","no","no",NA,NA,"clean",NA,NA,"strut","blue","217","B217","green","312","G312","adult",NA,"6:38","6:29","6:34",31,31,"1",NA,NA,NA,"no","no","no","On 9 Apr 87 there were 3 males on what appears to be the mating center. We caught one night-lighting. 10 Apr 87 from a group of 3 strutting in the moonlight. 1 male trying to force copulations; females beat up on him. R/P P/G standoff. G won encounter."
"binder, floppy","29 & 30","1987",4,10,"6:10","Lacey","broken_wing",NA,"0 to 5","<5","no","no",NA,NA,"clean",NA,NA,"strut","white","418","W418","white","423","W423","adult",NA,"6:38","6:36","6:41",17,17,"4",NA,NA,NA,"no",NA,NA,"On 9 Apr 87 there were 3 males on what appears to be the mating center. We caught one night-lighting. 10 Apr 87 from a group of 3 strutting in the moonlight. 1 male trying to force copulations; females beat up on him. R/P P/G standoff. G won encounter."
"binder, floppy","29 & 30","1987",4,10,"6:10","Lacey","broken_wing",NA,"0 to 5","<5","no","no",NA,NA,"clean",NA,NA,"strut","green","320","G320","purple","519","P519","adult",NA,"6:38","6:46","6:51",11,11,"4",NA,NA,NA,"no","no","no","On 9 Apr 87 there were 3 males on what appears to be the mating center. We caught one night-lighting. 10 Apr 87 from a group of 3 strutting in the moonlight. 1 male trying to force copulations; females beat up on him. R/P P/G standoff. G won encounter."
"binder","29 & 30","1987",4,10,"6:10","Lacey","broken_wing",NA,"0 to 5","<5","no","no",NA,NA,"clean",NA,NA,"strut","purple",NA,NA,"red",NA,NA,NA,NA,"6:38","6:55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On 9 Apr 87 there were 3 males on what appears to be the mating center. We caught one night-lighting. 10 Apr 87 from a group of 3 strutting in the moonlight. 1 male trying to force copulations; females beat up on him. R/P P/G standoff. G won encounter."
"binder, floppy","29 & 30","1987",4,10,"6:10","Lacey","broken_wing",NA,"0 to 5","<5","no","no",NA,NA,"clean",NA,NA,"strut","purple","524","P524","purple","523","P523","adult",NA,"6:38","7:00","7:05",3,3,"4",NA,NA,NA,"no","no","no","On 9 Apr 87 there were 3 males on what appears to be the mating center. We caught one night-lighting. 10 Apr 87 from a group of 3 strutting in the moonlight. 1 male trying to force copulations; females beat up on him. R/P P/G standoff. G won encounter."
"binder, floppy","29 & 30","1987",4,10,"6:10","Lacey","broken_wing",NA,"0 to 5","<5","no","no",NA,NA,"clean",NA,NA,"strut","orange","21","O21","orange","20","O20","adult",NA,"6:38","7:00",NA,2,2,"4",NA,NA,NA,"no","no","yes","On 9 Apr 87 there were 3 males on what appears to be the mating center. We caught one night-lighting. 10 Apr 87 from a group of 3 strutting in the moonlight. 1 male trying to force copulations; females beat up on him. R/P P/G standoff. G won encounter."
"binder, floppy","31","1987",4,14,"5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"frost",NA,NA,"strut","white","418","W418","white","423","W423","adult",NA,"6:35","6:20","6:35",65,22,"1",NA,NA,NA,"no",NA,NA,NA
"binder","31","1987",4,14,"5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"frost",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,"7:50","6:35",NA,NA,NA,NA,NA,NA,NA,1,"yes",NA,NA,NA
"binder","31","1987",4,14,"5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"frost",NA,NA,"strut","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:35","7:00","7:10",24,12,"1",NA,NA,NA,NA,NA,NA,NA
"binder","31","1987",4,14,"5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"frost",NA,NA,"strut","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:35","7:35","7:39",15,15,"3",NA,NA,NA,NA,NA,NA,NA
"binder, floppy","32","1987",4,16,"5:20","Kris Johnson","broken_wing",NA,"0 to 5","none to light ",NA,NA,NA,NA,"dry","peregrine falcon","7:13","strut","green","348","G348","white","415","W415","adult",NA,"6:25","6:02","6:07",0,0,"2",NA,NA,NA,"no","no","yes","Auditory evidence of strutting on arrival. 7:13, peregrine falcon landed in center of lek, flushed all birds."
"binder, floppy","32","1987",4,16,"5:20","Kris Johnson","broken_wing",NA,"0 to 5","none to light ",NA,NA,NA,NA,"dry","peregrine falcon","7:13","strut","green","314","G314","green","315","G315","adult",NA,"6:25","6:11","6:13",13,13,"1",NA,NA,NA,"no",NA,NA,"Auditory evidence of strutting on arrival. 7:13, peregrine falcon landed in center of lek, flushed all birds."
"binder, floppy","33","1987",4,17,"5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","red","124","R124","blue","224","B224","adult",NA,"6:22","6:04","6:09",30,30,"3",NA,NA,NA,"no","no","no","Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie."
"binder, floppy","33","1987",4,17,"5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","blue","217","B217","green","312","G312","adult",NA,"6:22","6:12","6:17",43,43,"1","middle - 9 hens",NA,NA,"no","no","no","Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie."
"binder, floppy","33","1987",4,17,"5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","white","448","W448","green","307","G307","adult",NA,"6:22","6:24","6:29",28,28,"1","next to 3",NA,NA,"no","yes","no","Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie."
"binder, floppy","33","1987",4,17,"5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","green","314","G314","green","315","G315","adult",NA,"6:22","6:37","6:42",32,32,"1","middle - moved around",NA,NA,"no",NA,NA,"Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie."
"binder, floppy","33","1987",4,17,"5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","purple","524","P524","purple","523","P523","adult",NA,"6:22","6:51","6:56",17,17,"3",NA,NA,NA,"no","no","no","Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie."
"binder, floppy","33","1987",4,17,"5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","white","418","W418","white","423","W423","adult",NA,"6:22","7:08","7:13",10,10,"1","middle - 4",NA,NA,"no",NA,NA,"Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie."
"binder, floppy","34","1987",4,22,"5:40","Cole","broken_wing",NA,"calm ","clear",NA,NA,NA,NA,"frosty ground ",NA,NA,"strut","blue","217","B217","green","312","G312","adult",NA,"6:13","5:55","6:00",0,0,"4",NA,"fight - TIE",NA,"no","no","no",NA
"binder, floppy","34","1987",4,22,"5:40","Cole","broken_wing",NA,"calm ","clear",NA,NA,NA,NA,"frosty ground ",NA,NA,"strut","green","320","G320","purple","519","P519","adult",NA,"6:13","6:01","6:06",0,0,"4",NA,"(?) fed",NA,"no","no","no",NA
"binder, floppy","34","1987",4,22,"5:40","Cole","broken_wing",NA,"calm ","clear",NA,NA,NA,NA,"frosty ground ",NA,NA,"strut","white","512","W512","red","117","R117","juv",NA,"6:13","6:10","6:15",25,25,"4",NA,NA,NA,"no",NA,NA,NA
"binder, floppy","34","1987",4,22,"5:40","Cole","broken_wing",NA,"calm ","clear",NA,NA,NA,NA,"frosty ground ",NA,NA,"strut","purple","524","P524","purple","523","P523","adult",NA,"6:13","6:28","6:33",0,0,"4",NA,"fed and walked around",NA,"no","no","no",NA
"binder, floppy","34","1987",4,22,"5:40","Cole","broken_wing",NA,"calm ","clear",NA,NA,NA,NA,"frosty ground ",NA,NA,"strut","white","512","W512","red","117","R117","juv",NA,"6:13","6:42","6:47",23,23,"4",NA,NA,NA,"no",NA,NA,NA
"binder, floppy","35","1987",4,24,"5:34","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"strut","white","418","W418","white","423","W423","adult",NA,"6:12","5:48","5:53",9,9,"4",NA,NA,NA,"no",NA,NA,"5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit."
"binder, floppy","35","1987",4,24,"5:34","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"strut","purple","524","P524","purple","523","P523","adult",NA,"6:12","6:05","6:10",24,24,"1",NA,NA,NA,"no","no","no","5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit."
"binder, floppy","35","1987",4,24,"5:34","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"strut","orange","21","O21","orange","20","O20","adult",NA,"6:12","6:05","6:10",23,23,"1","hen walking by",NA,NA,"no","no","yes","5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit."
"binder, floppy","35","1987",4,24,"5:34","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"strut","blue","217","B217","green","312","G312","adult",NA,"6:12","6:36","6:41",10,10,"0",NA,"involved in standoff",NA,"no","no","no","5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit."
